"Tarih","PM10","SO2","CO","NO2","NOX","NO"
"3/9/2019","","29.800674166667","1241.2469541667","58.614015","104.68606695833","46.07205175"
"3/8/2019","55.856441818182","30.199142083333","1340.0800041667","63.343317083333","116.70612895833","53.362810666667"
"3/7/2019","39.519756818182","20.835607916667","1195.187625","52.86355125","97.611402041667","44.747850083333"
"3/6/2019","51.94527875","32.73065725","1535.0493333333","64.187985833333","110.73102866667","46.543040291667"
"3/5/2019","55.461264583333","36.693470916667","1576.0096625","65.142474166667","125.82100575","60.678533666667"
"3/4/2019","33.652172083333","26.363643833333","1096.8341041667","46.322144166667","91.293643833333","44.971500791667"
"3/3/2019","5.0374933809524","11.898678045455","481.59717916667","29.00509375","42.391102666667","13.386008541667"
"3/2/2019","29.770746772727","18.611563416667","792.63031666667","39.967405833333","62.012514291667","22.045108125"
"3/1/2019","14.037350666667","19.33523155","672.98182083333","36.637681291667","56.451524166667","19.813842916667"
"2/28/2019","21.187873136364","19.062188904762","959.79595416667","41.750317083333","67.827868791667","26.077553833333"
"2/27/2019","20.583247454545","21.041976380952","897.97623043478","","",""
"2/26/2019","21.78096725","23.1624535","1044.3374375","","",""
"2/25/2019","19.339161958333","23.556551947368","925.60575416667","","",""
"2/24/2019","12.7419575","22.22599526087","888.94498333333","","",""
"2/23/2019","29.623862166667","","898.9602375","","",""
"2/22/2019","48.797372916667","31.7289791","1544.44295","","",""
"2/21/2019","49.859960416667","32.549942045455","1266.1683875","","",""
"2/20/2019","73.845539583333","43.338332608696","1813.7470708333","","",""
"2/19/2019","80.29663","36.501418","1337.0280083333","49.746751666667","94.60557875","44.858828583333"
"2/18/2019","75.314427083333","40.484322608696","1477.1504291667","49.032419166667","93.960131375","44.927711458333"
"2/17/2019","46.291315833333","31.066006304348","1039.9637875","40.48213125","69.00509375","28.522962916667"
"2/16/2019","34.984229166667","23.556863681818","924.08605416667","42.084387083333","75.186848375","33.102462125"
"2/15/2019","24.20653425","17.008584863636","672.42521666667","38.85927625","67.026265875","28.166989208333"
"2/14/2019","9.024278125","8.5104415714286","589.0066125","29.000100541667","53.553200416667","24.553100375"
"2/13/2019","17.994151875","9.4239585217391","627.94929583333","33.9336575","63.842634375","29.908976583333"
"2/12/2019","81.086976666667","31.229327086957","1079.4955541667","50.347683333333","100.32792975","49.980243083333"
"2/11/2019","81.04302125","45.720298130435","1649.9801","53.032027916667","123.52759166667","70.495558375"
"2/10/2019","26.753394416667","17.086253111111","989.16425833333","41.7618725","73.321609875","31.559736791667"
"2/9/2019","12.672462916667","","815.30637083333","42.033301041667","85.179958333333","43.146662125"
"2/8/2019","","","","","",""
"2/7/2019","","","","","",""
"2/6/2019","","","","","",""
"2/5/2019","86.013109166667","36.467368818182","1617.6786041667","52.381999583333","119.90292533333","67.520927208333"
"2/4/2019","97.20195","42.41536173913","1897.1343333333","55.822821666667","138.00318008333","82.180362916667"
"2/3/2019","72.13039","44.65111226087","1345.7244333333","43.984570833333","84.276585333333","40.292013625"
"2/2/2019","61.919757916667","36.8311137","1411.4753833333","55.493813333333","115.43354945833","59.939735333333"
"2/1/2019","24.2078545","18.978281347826","721.39927916667","32.267181625","53.864572458333","21.597389916667"
"1/31/2019","89.979639583333","29.382683956522","1389.4504875","60.30504375","123.704114875","63.399069666667"
"1/30/2019","83.46095875","26.19225","1042.5678333333","55.613699666667","111.625657875","56.011953916667"
"1/29/2019","97.202508333333","40.59426","1471.9741","59.022942916667","128.08686166667","69.063918041667"
"1/28/2019","65.042609166667","37.108941052632","1550.4594583333","46.733472083333","115.13378983333","68.400312375"
"1/27/2019","43.614005","11.715733318182","925.08659166667","40.555780416667","81.31110125","40.755320583333"
"1/26/2019","42.537724166667","19.865122173913","965.24530416667","40.947615625","74.9051715","33.957554458333"
"1/25/2019","81.072685416667","28.908288695652","1228.1597625","52.5723375","127.904434375","75.332098625"
"1/24/2019","63.495957916667","28.397722608696","1122.2132541667","43.9278775","78.567472583333","34.639594833333"
"1/23/2019","","","","","",""
"1/22/2019","","","","","",""
"1/21/2019","","","","","",""
"1/20/2019","","","","","",""
"1/19/2019","","","","","",""
"1/18/2019","","","","","",""
"1/17/2019","","","","","",""
"1/16/2019","","","","","",""
"1/15/2019","","","","","",""
"1/14/2019","","","","","",""
"1/13/2019","","","","","",""
"1/12/2019","","","","","",""
"1/11/2019","","","","","",""
"1/10/2019","","","","","",""
"1/9/2019","30.915382083333","43.387524772727","934.65792083333","40.949757826087","75.534468347826","34.584709652174"
"1/8/2019","42.934449583333","22.405339130435","749.6724625","36.527532333333","78.722021","42.194491125"
"1/7/2019","41.518775","31.319293863636","1205.3980291667","49.445497916667","102.583406375","53.137909416667"
"1/6/2019","35.300098333333","21.106488391304","817.98684583333","34.441587166667","59.12933375","24.68774675"
"1/5/2019","41.686284166667","33.448923478261","1183.4676625","43.282634583333","81.472931708333","38.190297625"
"1/4/2019","36.3511225","26.015469086957","1133.7059291667","39.215483478261","75.574571086957","36.359086434783"
"1/3/2019","53.556441666667","30.12014173913","1370.9098291667","51.744013333333","103.89916575","52.155152833333"
"1/2/2019","70.4003925","39.250093043478","1605.1913833333","51.393094166667","115.82712845833","64.434038916667"
"1/1/2019","68.777809166667","52.216796956522","1384.5201708333","44.496995","88.648323333333","44.151326"
